time,relHumid.value,relHumid.weight,relHumid.raw,temperature.value,temperature.weight,temperature.raw,pm2_5ConcNum.value,pm2_5ConcNum.weight,pm2_5ConcNum.raw,pm2_5ConcMass.value,pm2_5ConcMass.weight,pm2_5ConcMass.raw,pm1ConcNum.value,pm1ConcNum.weight,pm1ConcNum.raw,pm1ConcMass.value,pm1ConcMass.weight,pm1ConcMass.raw,pm10ConcNum.value,pm10ConcNum.weight,pm10ConcNum.raw,pm10ConcMass.value,pm10ConcMass.weight,pm10ConcMass.raw,no2Conc.value,no2Conc.weight,no2Conc.raw,pm2_5ConcMass_24HourRollingMean.value,pm2_5ConcMass_24HourRollingMean.weight,pm2_5ConcMass_24HourRollingMean.raw,pm2_5ConcNum_24HourRollingMean.value,pm2_5ConcNum_24HourRollingMean.weight,pm2_5ConcNum_24HourRollingMean.raw,pm10ConcMass_24HourRollingMean.value,pm10ConcMass_24HourRollingMean.weight,pm10ConcMass_24HourRollingMean.raw,pm10ConcNum_24HourRollingMean.value,pm10ConcNum_24HourRollingMean.weight,pm10ConcNum_24HourRollingMean.raw,pm2_5ConcMass_NowCast.value,pm2_5NowCastAqi.value,no2UsEpaAqi.raw,no2UsEpaAqi.value,pm2_5WaDwerAqi.raw,pm2_5WaDwerAqi.value,pm10WaDwerAqi.raw,pm10WaDwerAqi.value,no2WaDwerAqi.raw,no2WaDwerAqi.value,year,month,day,time
2022-01-06 17:00:00+03:00,74.04,4.0,74.04,29.47,4.0,29.47,15.7,4.0,15.7,14.68,4.0,14.68,14.74,4.0,14.74,7.37,4.0,7.37,15.87,4.0,15.87,17.9,4.0,17.9,8.04,4.0,8.04,18.99,86,18.99,20.61,86,20.61,23.26,86,23.26,20.84,86,20.84,14.8,57.0,8.0,8.0,76,76,47,47,7.0,7.0,2022,1,6,17:00
2022-01-06 16:00:00+03:00,71.89,2.0,71.89,29.9,2.0,29.9,15.19,2.0,15.19,14.37,2.0,14.37,14.2,2.0,14.2,7.19,2.0,7.19,15.36,2.0,15.36,16.93,2.0,16.93,7.04,2.0,7.04,18.96,85,18.96,20.57,85,20.57,23.25,85,23.25,20.8,85,20.8,15.24,58.0,7.0,7.0,76,76,46,46,6.0,6.0,2022,1,6,16:00
2022-01-06 15:00:00+03:00,69.02,4.0,69.02,30.55,4.0,30.55,14.49,4.0,14.49,14.12,4.0,14.12,13.51,4.0,13.51,6.54,4.0,6.54,14.67,4.0,14.67,17.92,4.0,17.92,8.13,4.0,8.13,18.73,87,18.73,20.33,87,20.33,22.99,87,22.99,20.55,87,20.55,16.38,60.0,8.0,8.0,75,75,46,46,7.0,7.0,2022,1,6,15:00
2022-01-06 14:00:00+03:00,64.73,3.0,64.73,31.53,3.0,31.53,13.0,3.0,13.0,11.77,3.0,11.77,12.16,3.0,12.16,5.54,3.0,5.54,13.2,3.0,13.2,17.35,3.0,17.35,4.58,3.0,4.58,18.91,86,18.91,20.56,86,20.56,23.23,86,23.23,20.79,86,20.79,20.99,70.0,4.0,4.0,76,76,46,46,4.0,4.0,2022,1,6,14:00
2022-01-06 13:00:00+03:00,64.63,4.0,64.63,32.12,4.0,32.12,16.7,4.0,16.7,16.16,4.0,16.16,15.65,4.0,15.65,7.88,4.0,7.88,16.95,4.0,16.95,21.41,4.0,21.41,3.05,4.0,3.05,18.86,87,18.86,20.46,87,20.46,23.06,87,23.06,20.69,87,20.69,25.82,80.0,3.0,3.0,75,75,46,46,3.0,3.0,2022,1,6,13:00
2022-01-06 12:00:00+03:00,65.73,3.0,65.73,32.48,3.0,32.48,32.22,3.0,32.22,30.43,3.0,30.43,30.09,3.0,30.09,16.35,3.0,16.35,32.63,3.0,32.63,39.37,3.0,39.37,7.01,3.0,7.01,18.89,86,18.89,20.5,86,20.5,23.09,86,23.09,20.73,86,20.73,21.2,70.0,7.0,7.0,76,76,46,46,6.0,6.0,2022,1,6,12:00
2022-01-06 11:00:00+03:00,58.34,3.0,58.34,33.66,3.0,33.66,28.3,3.0,28.3,22.86,3.0,22.86,26.67,3.0,26.67,13.15,3.0,13.15,28.57,3.0,28.57,28.3,3.0,28.3,-9.63,3.0,-9.63,19.32,87,19.32,21.5,87,21.5,23.57,87,23.57,21.73,87,21.73,19.54,67.0,,,77,77,47,47,,,2022,1,6,11:00
2022-01-06 10:00:00+03:00,62.59,4.0,62.59,32.71,4.0,32.71,16.78,4.0,16.78,15.02,4.0,15.02,15.74,4.0,15.74,8.45,4.0,8.45,16.95,4.0,16.95,17.6,4.0,17.6,-10.6,4.0,-10.6,18.97,87,18.97,20.98,87,20.98,23.18,87,23.18,21.21,87,21.21,24.06,76.0,,,76,76,46,46,,,2022,1,6,10:00
2022-01-06 09:00:00+03:00,68.86,3.0,68.86,31.28,3.0,31.28,21.89,3.0,21.89,20.11,3.0,20.11,20.6,3.0,20.6,11.24,3.0,11.24,22.11,3.0,22.11,23.78,3.0,23.78,-6.24,3.0,-6.24,19.56,87,19.56,21.72,87,21.72,23.97,87,23.97,21.96,87,21.96,28.01,84.0,,,78,78,48,48,,,2022,1,6,09:00
2022-01-06 08:00:00+03:00,74.24,4.0,74.24,30.11,4.0,30.11,27.76,4.0,27.76,26.07,4.0,26.07,26.04,4.0,26.04,14.79,4.0,14.79,28.01,4.0,28.01,30.26,4.0,30.26,-2.33,4.0,-2.33,19.71,87,19.71,21.84,87,21.84,24.14,87,24.14,22.08,87,22.08,29.94,89.0,,,79,79,48,48,,,2022,1,6,08:00
2022-01-06 07:00:00+03:00,80.75,3.0,80.75,27.9,3.0,27.9,33.9,3.0,33.9,30.13,3.0,30.13,32.05,3.0,32.05,18.26,3.0,18.26,34.17,3.0,34.17,35.34,3.0,35.34,7.79,3.0,7.79,20.3,87,20.3,22.81,87,22.81,25.05,87,25.05,23.06,87,23.06,29.75,88.0,7.0,7.0,81,81,50,50,6.0,6.0,2022,1,6,07:00
2022-01-06 06:00:00+03:00,83.26,4.0,83.26,26.94,4.0,26.94,35.99,4.0,35.99,32.05,4.0,32.05,33.8,4.0,33.8,18.4,4.0,18.4,36.37,4.0,36.37,39.92,4.0,39.92,10.28,4.0,10.28,20.58,87,20.58,23.22,87,23.22,25.5,87,25.5,23.48,87,23.48,27.44,83.0,10.0,10.0,82,82,51,51,9.0,9.0,2022,1,6,06:00
2022-01-06 05:00:00+03:00,83.64,3.0,83.64,26.96,3.0,26.96,31.65,3.0,31.65,27.95,3.0,27.95,29.72,3.0,29.72,15.95,3.0,15.95,31.92,3.0,31.92,33.68,3.0,33.68,10.37,3.0,10.37,20.27,86,20.27,22.78,86,22.78,25.02,86,25.02,23.03,86,23.03,26.93,82.0,10.0,10.0,81,81,50,50,9.0,9.0,2022,1,6,05:00
